Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race,Year
0 days 01:14:19.729000,STR,18,0 days 00:01:18.659000,9.0,1.0,,,0 days 00:00:20.832000,0 days 00:00:36.826000,0 days 00:00:21.001000,0 days 01:13:21.908000,0 days 01:13:58.734000,0 days 01:14:19.735000,187.0,186.0,267.0,283.0,True,HARD,10.0,False,Aston Martin,0 days 01:13:01.070000,2023-05-28 13:14:02.047,1,17.0,False,,False,True,Monaco,2023
0 days 01:15:39.622000,STR,18,0 days 00:01:19.893000,10.0,1.0,,,0 days 00:00:21.109000,0 days 00:00:37.363000,0 days 00:00:21.421000,0 days 01:14:40.844000,0 days 01:15:18.207000,0 days 01:15:39.628000,180.0,185.0,267.0,283.0,False,HARD,11.0,False,Aston Martin,0 days 01:14:19.729000,2023-05-28 13:15:20.706,1,17.0,False,,False,True,Monaco,2023
0 days 01:16:59.380000,STR,18,0 days 00:01:19.758000,11.0,1.0,,,0 days 00:00:21.188000,0 days 00:00:37.322000,0 days 00:00:21.248000,0 days 01:16:00.816000,0 days 01:16:38.138000,0 days 01:16:59.386000,179.0,184.0,267.0,283.0,False,HARD,12.0,False,Aston Martin,0 days 01:15:39.622000,2023-05-28 13:16:40.599,12,17.0,False,,False,True,Monaco,2023
0 days 01:18:20.019000,STR,18,0 days 00:01:20.639000,12.0,1.0,,,0 days 00:00:21.770000,0 days 00:00:37.351000,0 days 00:00:21.518000,0 days 01:17:21.156000,0 days 01:17:58.507000,0 days 01:18:20.025000,177.0,187.0,265.0,283.0,False,HARD,13.0,False,Aston Martin,0 days 01:16:59.380000,2023-05-28 13:18:00.357,21,17.0,False,,False,True,Monaco,2023
0 days 01:19:40.866000,STR,18,0 days 00:01:20.847000,13.0,1.0,,,0 days 00:00:21.420000,0 days 00:00:37.852000,0 days 00:00:21.575000,0 days 01:18:41.445000,0 days 01:19:19.297000,0 days 01:19:40.872000,180.0,184.0,264.0,282.0,False,HARD,14.0,False,Aston Martin,0 days 01:18:20.019000,2023-05-28 13:19:20.996,1,17.0,False,,False,True,Monaco,2023
0 days 01:21:01.161000,STR,18,0 days 00:01:20.295000,14.0,1.0,,,0 days 00:00:21.112000,0 days 00:00:37.838000,0 days 00:00:21.345000,0 days 01:20:01.984000,0 days 01:20:39.822000,0 days 01:21:01.167000,183.0,182.0,265.0,281.0,False,HARD,15.0,False,Aston Martin,0 days 01:19:40.866000,2023-05-28 13:20:41.843,12,17.0,False,,False,True,Monaco,2023
0 days 01:22:21.364000,STR,18,0 days 00:01:20.203000,15.0,1.0,,,0 days 00:00:21.080000,0 days 00:00:37.817000,0 days 00:00:21.306000,0 days 01:21:22.247000,0 days 01:22:00.064000,0 days 01:22:21.370000,188.0,185.0,265.0,281.0,False,HARD,16.0,False,Aston Martin,0 days 01:21:01.161000,2023-05-28 13:22:02.138,1,17.0,False,,False,True,Monaco,2023
0 days 01:23:41.909000,STR,18,0 days 00:01:20.545000,16.0,1.0,,,0 days 00:00:21.116000,0 days 00:00:38.006000,0 days 00:00:21.423000,0 days 01:22:42.486000,0 days 01:23:20.492000,0 days 01:23:41.915000,176.0,184.0,265.0,281.0,False,HARD,17.0,False,Aston Martin,0 days 01:22:21.364000,2023-05-28 13:23:22.341,1,17.0,False,,False,True,Monaco,2023
0 days 01:25:03.079000,STR,18,0 days 00:01:21.170000,17.0,1.0,,,0 days 00:00:21.142000,0 days 00:00:38.489000,0 days 00:00:21.539000,0 days 01:24:03.057000,0 days 01:24:41.546000,0 days 01:25:03.085000,187.0,181.0,262.0,286.0,False,HARD,18.0,False,Aston Martin,0 days 01:23:41.909000,2023-05-28 13:24:42.886,1,16.0,False,,False,True,Monaco,2023
0 days 01:26:20.848000,STR,18,0 days 00:01:17.769000,18.0,1.0,,,0 days 00:00:20.371000,0 days 00:00:36.547000,0 days 00:00:20.851000,0 days 01:25:23.456000,0 days 01:26:00.003000,0 days 01:26:20.854000,197.0,186.0,259.0,278.0,True,HARD,19.0,False,Aston Martin,0 days 01:25:03.079000,2023-05-28 13:26:04.056,1,15.0,False,,False,True,Monaco,2023
0 days 01:27:38.763000,STR,18,0 days 00:01:17.915000,19.0,1.0,,,0 days 00:00:20.413000,0 days 00:00:36.609000,0 days 00:00:20.893000,0 days 01:26:41.267000,0 days 01:27:17.876000,0 days 01:27:38.769000,195.0,185.0,258.0,279.0,False,HARD,20.0,False,Aston Martin,0 days 01:26:20.848000,2023-05-28 13:27:21.825,1,15.0,False,,False,True,Monaco,2023
0 days 01:28:56.824000,STR,18,0 days 00:01:18.061000,20.0,1.0,,,0 days 00:00:20.497000,0 days 00:00:36.827000,0 days 00:00:20.737000,0 days 01:27:59.266000,0 days 01:28:36.093000,0 days 01:28:56.830000,194.0,187.0,265.0,274.0,False,HARD,21.0,False,Aston Martin,0 days 01:27:38.763000,2023-05-28 13:28:39.740,1,15.0,False,,False,True,Monaco,2023
0 days 01:30:15.418000,STR,18,0 days 00:01:18.594000,21.0,1.0,,,0 days 00:00:20.819000,0 days 00:00:36.798000,0 days 00:00:20.977000,0 days 01:29:17.649000,0 days 01:29:54.447000,0 days 01:30:15.424000,189.0,187.0,265.0,280.0,False,HARD,22.0,False,Aston Martin,0 days 01:28:56.824000,2023-05-28 13:29:57.801,1,15.0,False,,False,True,Monaco,2023
0 days 01:31:33.966000,STR,18,0 days 00:01:18.548000,22.0,1.0,,,0 days 00:00:20.793000,0 days 00:00:36.863000,0 days 00:00:20.892000,0 days 01:30:36.217000,0 days 01:31:13.080000,0 days 01:31:33.972000,190.0,189.0,267.0,276.0,False,HARD,23.0,False,Aston Martin,0 days 01:30:15.418000,2023-05-28 13:31:16.395,1,15.0,False,,False,True,Monaco,2023
0 days 01:32:52.893000,STR,18,0 days 00:01:18.927000,23.0,1.0,,,0 days 00:00:20.606000,0 days 00:00:37.288000,0 days 00:00:21.033000,0 days 01:31:54.578000,0 days 01:32:31.866000,0 days 01:32:52.899000,195.0,179.0,266.0,284.0,False,HARD,24.0,False,Aston Martin,0 days 01:31:33.966000,2023-05-28 13:32:34.943,1,15.0,False,,False,True,Monaco,2023
0 days 01:34:11.332000,STR,18,0 days 00:01:18.439000,24.0,1.0,,,0 days 00:00:20.755000,0 days 00:00:36.855000,0 days 00:00:20.829000,0 days 01:33:13.654000,0 days 01:33:50.509000,0 days 01:34:11.338000,194.0,183.0,268.0,280.0,False,HARD,25.0,False,Aston Martin,0 days 01:32:52.893000,2023-05-28 13:33:53.870,1,15.0,False,,False,True,Monaco,2023
0 days 01:35:30.390000,STR,18,0 days 00:01:19.058000,25.0,1.0,,,0 days 00:00:20.918000,0 days 00:00:37.074000,0 days 00:00:21.066000,0 days 01:34:32.256000,0 days 01:35:09.330000,0 days 01:35:30.396000,197.0,185.0,264.0,281.0,False,HARD,26.0,False,Aston Martin,0 days 01:34:11.332000,2023-05-28 13:35:12.309,1,15.0,False,,False,True,Monaco,2023
0 days 01:36:49.316000,STR,18,0 days 00:01:18.926000,26.0,1.0,,,0 days 00:00:20.714000,0 days 00:00:37.247000,0 days 00:00:20.965000,0 days 01:35:51.110000,0 days 01:36:28.357000,0 days 01:36:49.322000,189.0,186.0,265.0,279.0,False,HARD,27.0,False,Aston Martin,0 days 01:35:30.390000,2023-05-28 13:36:31.367,1,15.0,False,,False,True,Monaco,2023
0 days 01:38:09.088000,STR,18,0 days 00:01:19.772000,27.0,1.0,,,0 days 00:00:20.951000,0 days 00:00:37.527000,0 days 00:00:21.294000,0 days 01:37:10.273000,0 days 01:37:47.800000,0 days 01:38:09.094000,184.0,187.0,265.0,279.0,False,HARD,28.0,False,Aston Martin,0 days 01:36:49.316000,2023-05-28 13:37:50.293,1,15.0,False,,False,True,Monaco,2023
0 days 01:39:28.948000,STR,18,0 days 00:01:19.860000,28.0,1.0,,,0 days 00:00:20.954000,0 days 00:00:37.653000,0 days 00:00:21.253000,0 days 01:38:30.048000,0 days 01:39:07.701000,0 days 01:39:28.954000,181.0,187.0,266.0,279.0,False,HARD,29.0,False,Aston Martin,0 days 01:38:09.088000,2023-05-28 13:39:10.065,1,15.0,False,,False,True,Monaco,2023
0 days 01:40:48.779000,STR,18,0 days 00:01:19.831000,29.0,1.0,,,0 days 00:00:20.757000,0 days 00:00:37.956000,0 days 00:00:21.118000,0 days 01:39:49.711000,0 days 01:40:27.667000,0 days 01:40:48.785000,,184.0,267.0,277.0,False,HARD,30.0,False,Aston Martin,0 days 01:39:28.948000,2023-05-28 13:40:29.925,1,15.0,False,,False,True,Monaco,2023
0 days 01:42:08.639000,STR,18,0 days 00:01:19.860000,30.0,1.0,,,0 days 00:00:20.828000,0 days 00:00:37.788000,0 days 00:00:21.244000,0 days 01:41:09.613000,0 days 01:41:47.401000,0 days 01:42:08.645000,182.0,186.0,265.0,285.0,False,HARD,31.0,False,Aston Martin,0 days 01:40:48.779000,2023-05-28 13:41:49.756,1,15.0,False,,False,True,Monaco,2023
0 days 01:43:30.392000,STR,18,0 days 00:01:21.753000,31.0,1.0,,,0 days 00:00:20.793000,0 days 00:00:39.621000,0 days 00:00:21.339000,0 days 01:42:29.438000,0 days 01:43:09.059000,0 days 01:43:30.398000,184.0,182.0,265.0,235.0,False,HARD,32.0,False,Aston Martin,0 days 01:42:08.639000,2023-05-28 13:43:09.616,1,16.0,False,,False,True,Monaco,2023
0 days 01:44:49.779000,STR,18,0 days 00:01:19.387000,32.0,1.0,,,0 days 00:00:20.498000,0 days 00:00:37.655000,0 days 00:00:21.234000,0 days 01:43:50.896000,0 days 01:44:28.551000,0 days 01:44:49.785000,196.0,186.0,266.0,281.0,False,HARD,33.0,False,Aston Martin,0 days 01:43:30.392000,2023-05-28 13:44:31.369,1,16.0,False,,False,True,Monaco,2023
0 days 01:46:10.225000,STR,18,0 days 00:01:20.446000,33.0,1.0,,,0 days 00:00:20.789000,0 days 00:00:38.412000,0 days 00:00:21.245000,0 days 01:45:10.574000,0 days 01:45:48.986000,0 days 01:46:10.231000,190.0,183.0,265.0,280.0,False,HARD,34.0,False,Aston Martin,0 days 01:44:49.779000,2023-05-28 13:45:50.756,1,15.0,False,,False,True,Monaco,2023
0 days 01:47:28.808000,STR,18,0 days 00:01:18.583000,34.0,1.0,,,0 days 00:00:20.659000,0 days 00:00:37.046000,0 days 00:00:20.878000,0 days 01:46:30.890000,0 days 01:47:07.936000,0 days 01:47:28.814000,197.0,189.0,266.0,282.0,False,HARD,35.0,False,Aston Martin,0 days 01:46:10.225000,2023-05-28 13:47:11.202,1,15.0,False,,False,True,Monaco,2023
0 days 01:48:49.880000,STR,18,0 days 00:01:21.072000,35.0,1.0,,,0 days 00:00:20.946000,0 days 00:00:37.446000,0 days 00:00:22.680000,0 days 01:47:49.760000,0 days 01:48:27.206000,0 days 01:48:49.886000,193.0,184.0,259.0,280.0,False,HARD,36.0,False,Aston Martin,0 days 01:47:28.808000,2023-05-28 13:48:29.785,1,15.0,False,,False,True,Monaco,2023
0 days 01:50:09.424000,STR,18,0 days 00:01:19.544000,36.0,1.0,,,0 days 00:00:20.358000,0 days 00:00:37.032000,0 days 00:00:22.154000,0 days 01:49:10.244000,0 days 01:49:47.276000,0 days 01:50:09.430000,200.0,180.0,255.0,280.0,False,HARD,37.0,False,Aston Martin,0 days 01:48:49.880000,2023-05-28 13:49:50.857,1,15.0,False,,False,True,Monaco,2023
0 days 01:51:28.184000,STR,18,0 days 00:01:18.760000,37.0,1.0,,,0 days 00:00:20.814000,0 days 00:00:36.935000,0 days 00:00:21.011000,0 days 01:50:30.244000,0 days 01:51:07.179000,0 days 01:51:28.190000,198.0,183.0,265.0,281.0,False,HARD,38.0,False,Aston Martin,0 days 01:50:09.424000,2023-05-28 13:51:10.401,1,15.0,False,,False,True,Monaco,2023
0 days 01:52:46.608000,STR,18,0 days 00:01:18.424000,38.0,1.0,,,0 days 00:00:20.444000,0 days 00:00:37.095000,0 days 00:00:20.885000,0 days 01:51:48.634000,0 days 01:52:25.729000,0 days 01:52:46.614000,195.0,187.0,265.0,280.0,False,HARD,39.0,False,Aston Martin,0 days 01:51:28.184000,2023-05-28 13:52:29.161,1,15.0,False,,False,True,Monaco,2023
0 days 01:54:05.106000,STR,18,0 days 00:01:18.498000,39.0,1.0,,,0 days 00:00:20.304000,0 days 00:00:37.181000,0 days 00:00:21.013000,0 days 01:53:06.918000,0 days 01:53:44.099000,0 days 01:54:05.112000,198.0,187.0,266.0,281.0,False,HARD,40.0,False,Aston Martin,0 days 01:52:46.608000,2023-05-28 13:53:47.585,1,15.0,False,,False,True,Monaco,2023
0 days 01:55:23.604000,STR,18,0 days 00:01:18.498000,40.0,1.0,,,0 days 00:00:20.484000,0 days 00:00:37.151000,0 days 00:00:20.863000,0 days 01:54:25.596000,0 days 01:55:02.747000,0 days 01:55:23.610000,199.0,186.0,266.0,284.0,False,HARD,41.0,False,Aston Martin,0 days 01:54:05.106000,2023-05-28 13:55:06.083,1,15.0,False,,False,True,Monaco,2023
0 days 01:56:42.178000,STR,18,0 days 00:01:18.574000,41.0,1.0,,,0 days 00:00:20.505000,0 days 00:00:37.054000,0 days 00:00:21.015000,0 days 01:55:44.115000,0 days 01:56:21.169000,0 days 01:56:42.184000,198.0,184.0,265.0,280.0,False,HARD,42.0,False,Aston Martin,0 days 01:55:23.604000,2023-05-28 13:56:24.581,1,15.0,False,,False,True,Monaco,2023
0 days 01:58:00.910000,STR,18,0 days 00:01:18.732000,42.0,1.0,,,0 days 00:00:20.497000,0 days 00:00:37.160000,0 days 00:00:21.075000,0 days 01:57:02.681000,0 days 01:57:39.841000,0 days 01:58:00.916000,200.0,184.0,264.0,282.0,False,HARD,43.0,False,Aston Martin,0 days 01:56:42.178000,2023-05-28 13:57:43.155,1,15.0,False,,False,True,Monaco,2023
0 days 01:59:19.808000,STR,18,0 days 00:01:18.898000,43.0,1.0,,,0 days 00:00:20.694000,0 days 00:00:37.276000,0 days 00:00:20.928000,0 days 01:58:21.610000,0 days 01:58:58.886000,0 days 01:59:19.814000,199.0,187.0,258.0,277.0,False,HARD,44.0,False,Aston Martin,0 days 01:58:00.910000,2023-05-28 13:59:01.887,1,15.0,False,,False,True,Monaco,2023
0 days 02:00:38.341000,STR,18,0 days 00:01:18.533000,44.0,1.0,,,0 days 00:00:20.277000,0 days 00:00:37.150000,0 days 00:00:21.106000,0 days 01:59:40.091000,0 days 02:00:17.241000,0 days 02:00:38.347000,198.0,187.0,257.0,280.0,False,HARD,45.0,False,Aston Martin,0 days 01:59:19.808000,2023-05-28 14:00:20.785,1,15.0,False,,False,True,Monaco,2023
0 days 02:01:56.715000,STR,18,0 days 00:01:18.374000,45.0,1.0,,,0 days 00:00:20.145000,0 days 00:00:36.972000,0 days 00:00:21.257000,0 days 02:00:58.492000,0 days 02:01:35.464000,0 days 02:01:56.721000,201.0,184.0,265.0,280.0,False,HARD,46.0,False,Aston Martin,0 days 02:00:38.341000,2023-05-28 14:01:39.318,1,15.0,False,,False,True,Monaco,2023
0 days 02:03:15.438000,STR,18,0 days 00:01:18.723000,46.0,1.0,,,0 days 00:00:20.422000,0 days 00:00:37.130000,0 days 00:00:21.171000,0 days 02:02:17.143000,0 days 02:02:54.273000,0 days 02:03:15.444000,202.0,186.0,264.0,279.0,False,HARD,47.0,False,Aston Martin,0 days 02:01:56.715000,2023-05-28 14:02:57.692,1,15.0,False,,False,True,Monaco,2023
0 days 02:04:34.471000,STR,18,0 days 00:01:19.033000,47.0,1.0,,,0 days 00:00:20.311000,0 days 00:00:37.482000,0 days 00:00:21.240000,0 days 02:03:35.755000,0 days 02:04:13.237000,0 days 02:04:34.477000,199.0,186.0,257.0,277.0,False,HARD,48.0,False,Aston Martin,0 days 02:03:15.438000,2023-05-28 14:04:16.415,1,15.0,False,,False,True,Monaco,2023
0 days 02:05:53.044000,STR,18,0 days 00:01:18.573000,48.0,1.0,,,0 days 00:00:20.278000,0 days 00:00:37.269000,0 days 00:00:21.026000,0 days 02:04:54.755000,0 days 02:05:32.024000,0 days 02:05:53.050000,198.0,187.0,257.0,272.0,False,HARD,49.0,False,Aston Martin,0 days 02:04:34.471000,2023-05-28 14:05:35.448,1,15.0,False,,False,True,Monaco,2023
0 days 02:07:11.462000,STR,18,0 days 00:01:18.418000,49.0,1.0,,,0 days 00:00:20.232000,0 days 00:00:37.133000,0 days 00:00:21.053000,0 days 02:06:13.282000,0 days 02:06:50.415000,0 days 02:07:11.468000,204.0,186.0,265.0,279.0,False,HARD,50.0,False,Aston Martin,0 days 02:05:53.044000,2023-05-28 14:06:54.021,1,15.0,False,,False,True,Monaco,2023
0 days 02:08:31.680000,STR,18,0 days 00:01:20.218000,50.0,1.0,,,0 days 00:00:20.449000,0 days 00:00:38.377000,0 days 00:00:21.392000,0 days 02:07:31.917000,0 days 02:08:10.294000,0 days 02:08:31.686000,193.0,184.0,266.0,277.0,False,HARD,51.0,False,Aston Martin,0 days 02:07:11.462000,2023-05-28 14:08:12.439,1,15.0,False,,False,True,Monaco,2023
0 days 02:10:16.181000,STR,18,0 days 00:01:44.501000,51.0,1.0,,0 days 02:09:52.253000,0 days 00:00:21.097000,0 days 00:00:43.922000,0 days 00:00:39.482000,0 days 02:08:52.783000,0 days 02:09:36.705000,0 days 02:10:16.187000,167.0,164.0,,266.0,False,HARD,52.0,False,Aston Martin,0 days 02:08:31.680000,2023-05-28 14:09:32.657,1,19.0,False,,False,False,Monaco,2023
0 days 02:11:48.370000,STR,18,0 days 00:01:32.189000,52.0,2.0,0 days 02:10:16.893000,,0 days 00:00:26.112000,0 days 00:00:42.828000,0 days 00:00:23.249000,0 days 02:10:42.299000,0 days 02:11:25.127000,0 days 02:11:48.376000,144.0,160.0,265.0,272.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 02:10:16.181000,2023-05-28 14:11:17.158,1,17.0,False,,False,False,Monaco,2023
0 days 02:13:24.691000,STR,18,0 days 00:01:36.321000,53.0,2.0,,,0 days 00:00:24.089000,0 days 00:00:47.082000,0 days 00:00:25.150000,0 days 02:12:12.465000,0 days 02:12:59.547000,0 days 02:13:24.697000,145.0,140.0,262.0,268.0,False,INTERMEDIATE,2.0,True,Aston Martin,0 days 02:11:48.370000,2023-05-28 14:12:49.347,1,16.0,False,,False,True,Monaco,2023
0 days 02:13:54.660000,STR,18,,54.0,2.0,,,,,,,,,,,,,,INTERMEDIATE,3.0,True,Aston Martin,0 days 02:13:24.691000,,12,,False,,True,False,Monaco,2023
0 days 01:03:40.909000,SAR,2,,1.0,1.0,,,,0 days 00:00:44.183000,0 days 00:00:21.567000,,0 days 01:03:19.465000,0 days 01:03:40.886000,158.0,177.0,258.0,249.0,False,MEDIUM,1.0,True,Williams,0 days 01:02:02.950000,2023-05-28 13:03:03.927,12,15.0,False,,False,False,Monaco,2023
0 days 01:05:00.567000,SAR,2,0 days 00:01:19.658000,2.0,1.0,,,0 days 00:00:21.209000,0 days 00:00:37.307000,0 days 00:00:21.142000,0 days 01:04:02.095000,0 days 01:04:39.402000,0 days 01:05:00.544000,184.0,181.0,261.0,286.0,True,MEDIUM,2.0,True,Williams,0 days 01:03:40.909000,2023-05-28 13:04:41.886,1,15.0,False,,False,True,Monaco,2023
0 days 01:06:20.786000,SAR,2,0 days 00:01:20.219000,3.0,1.0,,,0 days 00:00:21.279000,0 days 00:00:37.588000,0 days 00:00:21.352000,0 days 01:05:21.823000,0 days 01:05:59.411000,0 days 01:06:20.763000,181.0,180.0,267.0,284.0,False,MEDIUM,3.0,True,Williams,0 days 01:05:00.567000,2023-05-28 13:06:01.544,1,15.0,False,,False,True,Monaco,2023
0 days 01:07:41.032000,SAR,2,0 days 00:01:20.246000,4.0,1.0,,,0 days 00:00:21.243000,0 days 00:00:37.688000,0 days 00:00:21.315000,0 days 01:06:42.006000,0 days 01:07:19.694000,0 days 01:07:41.009000,174.0,181.0,268.0,284.0,False,MEDIUM,4.0,True,Williams,0 days 01:06:20.786000,2023-05-28 13:07:21.763,1,15.0,False,,False,True,Monaco,2023
0 days 01:09:01.246000,SAR,2,0 days 00:01:20.214000,5.0,1.0,,,0 days 00:00:21.315000,0 days 00:00:37.650000,0 days 00:00:21.249000,0 days 01:08:02.324000,0 days 01:08:39.974000,0 days 01:09:01.223000,177.0,178.0,267.0,284.0,False,MEDIUM,5.0,True,Williams,0 days 01:07:41.032000,2023-05-28 13:08:42.009,1,15.0,False,,False,True,Monaco,2023
0 days 01:10:20.558000,SAR,2,0 days 00:01:19.312000,6.0,1.0,,,0 days 00:00:20.965000,0 days 00:00:37.272000,0 days 00:00:21.075000,0 days 01:09:22.188000,0 days 01:09:59.460000,0 days 01:10:20.535000,184.0,181.0,265.0,284.0,True,MEDIUM,6.0,True,Williams,0 days 01:09:01.246000,2023-05-28 13:10:02.223,1,15.0,False,,False,True,Monaco,2023
0 days 01:11:39.797000,SAR,2,0 days 00:01:19.239000,7.0,1.0,,,0 days 00:00:20.906000,0 days 00:00:37.228000,0 days 00:00:21.105000,0 days 01:10:41.441000,0 days 01:11:18.669000,0 days 01:11:39.774000,183.0,184.0,265.0,284.0,True,MEDIUM,7.0,True,Williams,0 days 01:10:20.558000,2023-05-28 13:11:21.535,1,15.0,False,,False,True,Monaco,2023
0 days 01:12:58.744000,SAR,2,0 days 00:01:18.947000,8.0,1.0,,,0 days 00:00:20.916000,0 days 00:00:37.061000,0 days 00:00:20.970000,0 days 01:12:00.690000,0 days 01:12:37.751000,0 days 01:12:58.721000,191.0,183.0,266.0,284.0,True,MEDIUM,8.0,True,Williams,0 days 01:11:39.797000,2023-05-28 13:12:40.774,1,15.0,False,,False,True,Monaco,2023
0 days 01:14:18.273000,SAR,2,0 days 00:01:19.529000,9.0,1.0,,,0 days 00:00:20.967000,0 days 00:00:37.227000,0 days 00:00:21.335000,0 days 01:13:19.688000,0 days 01:13:56.915000,0 days 01:14:18.250000,190.0,183.0,259.0,283.0,False,MEDIUM,9.0,True,Williams,0 days 01:12:58.744000,2023-05-28 13:13:59.721,1,15.0,False,,False,True,Monaco,2023
0 days 01:15:38.607000,SAR,2,0 days 00:01:20.334000,10.0,1.0,,,0 days 00:00:21.155000,0 days 00:00:37.753000,0 days 00:00:21.426000,0 days 01:14:39.405000,0 days 01:15:17.158000,0 days 01:15:38.584000,182.0,181.0,257.0,282.0,False,MEDIUM,10.0,True,Williams,0 days 01:14:18.273000,2023-05-28 13:15:19.250,1,15.0,False,,False,True,Monaco,2023
0 days 01:16:58.696000,SAR,2,0 days 00:01:20.089000,11.0,1.0,,,0 days 00:00:21.219000,0 days 00:00:37.432000,0 days 00:00:21.438000,0 days 01:15:59.803000,0 days 01:16:37.235000,0 days 01:16:58.673000,187.0,180.0,256.0,281.0,False,MEDIUM,11.0,True,Williams,0 days 01:15:38.607000,2023-05-28 13:16:39.584,12,15.0,False,,False,True,Monaco,2023
0 days 01:18:19.334000,SAR,2,0 days 00:01:20.638000,12.0,1.0,,,0 days 00:00:21.454000,0 days 00:00:37.515000,0 days 00:00:21.669000,0 days 01:17:20.127000,0 days 01:17:57.642000,0 days 01:18:19.311000,191.0,180.0,256.0,281.0,False,MEDIUM,12.0,True,Williams,0 days 01:16:58.696000,2023-05-28 13:17:59.673,21,15.0,False,,False,True,Monaco,2023
0 days 01:19:40.036000,SAR,2,0 days 00:01:20.702000,13.0,1.0,,,0 days 00:00:21.407000,0 days 00:00:37.698000,0 days 00:00:21.597000,0 days 01:18:40.718000,0 days 01:19:18.416000,0 days 01:19:40.013000,189.0,177.0,258.0,281.0,False,MEDIUM,13.0,True,Williams,0 days 01:18:19.334000,2023-05-28 13:19:20.311,1,15.0,False,,False,True,Monaco,2023
0 days 01:21:00.354000,SAR,2,0 days 00:01:20.318000,14.0,1.0,,,0 days 00:00:21.096000,0 days 00:00:37.875000,0 days 00:00:21.347000,0 days 01:20:01.109000,0 days 01:20:38.984000,0 days 01:21:00.331000,192.0,181.0,256.0,280.0,False,MEDIUM,14.0,True,Williams,0 days 01:19:40.036000,2023-05-28 13:20:41.013,12,15.0,False,,False,True,Monaco,2023
0 days 01:22:20.634000,SAR,2,0 days 00:01:20.280000,15.0,1.0,,,0 days 00:00:21.129000,0 days 00:00:37.797000,0 days 00:00:21.354000,0 days 01:21:21.460000,0 days 01:21:59.257000,0 days 01:22:20.611000,,181.0,257.0,280.0,False,MEDIUM,15.0,True,Williams,0 days 01:21:00.354000,2023-05-28 13:22:01.331,1,15.0,False,,False,True,Monaco,2023
0 days 01:23:41.105000,SAR,2,0 days 00:01:20.471000,16.0,1.0,,,0 days 00:00:21.118000,0 days 00:00:37.911000,0 days 00:00:21.442000,0 days 01:22:41.729000,0 days 01:23:19.640000,0 days 01:23:41.082000,193.0,180.0,256.0,280.0,False,MEDIUM,16.0,True,Williams,0 days 01:22:20.634000,2023-05-28 13:23:21.611,1,15.0,False,,False,True,Monaco,2023
0 days 01:25:04.341000,SAR,2,0 days 00:01:23.236000,17.0,1.0,,,0 days 00:00:21.151000,0 days 00:00:39.053000,0 days 00:00:23.032000,0 days 01:24:02.233000,0 days 01:24:41.286000,0 days 01:25:04.318000,194.0,176.0,257.0,281.0,False,MEDIUM,17.0,True,Williams,0 days 01:23:41.105000,2023-05-28 13:24:42.082,1,18.0,False,,False,True,Monaco,2023
0 days 01:26:25.751000,SAR,2,0 days 00:01:21.410000,18.0,1.0,,,0 days 00:00:21.806000,0 days 00:00:38.146000,0 days 00:00:21.458000,0 days 01:25:26.124000,0 days 01:26:04.270000,0 days 01:26:25.728000,186.0,178.0,256.0,281.0,False,MEDIUM,18.0,True,Williams,0 days 01:25:04.341000,2023-05-28 13:26:05.318,1,17.0,False,,False,True,Monaco,2023
0 days 01:27:48.079000,SAR,2,0 days 00:01:22.328000,19.0,1.0,,,0 days 00:00:21.801000,0 days 00:00:39.024000,0 days 00:00:21.503000,0 days 01:26:47.529000,0 days 01:27:26.553000,0 days 01:27:48.056000,194.0,178.0,256.0,280.0,False,MEDIUM,19.0,True,Williams,0 days 01:26:25.751000,2023-05-28 13:27:26.728,1,18.0,False,,False,True,Monaco,2023
0 days 01:29:25.290000,SAR,2,0 days 00:01:37.211000,20.0,1.0,,0 days 01:29:01.859000,0 days 00:00:21.255000,0 days 00:00:37.766000,0 days 00:00:38.190000,0 days 01:28:09.311000,0 days 01:28:47.077000,0 days 01:29:25.267000,190.0,180.0,,280.0,False,MEDIUM,20.0,True,Williams,0 days 01:27:48.079000,2023-05-28 13:28:49.056,1,20.0,False,,False,False,Monaco,2023
0 days 01:30:46.936000,SAR,2,0 days 00:01:21.646000,21.0,2.0,0 days 01:29:25.968000,,0 days 00:00:23.847000,0 days 00:00:37.029000,0 days 00:00:20.770000,0 days 01:29:49.114000,0 days 01:30:26.143000,0 days 01:30:46.913000,189.0,185.0,255.0,277.0,False,HARD,1.0,True,Williams,0 days 01:29:25.290000,2023-05-28 13:30:26.267,1,20.0,False,,False,False,Monaco,2023
0 days 01:32:04.419000,SAR,2,0 days 00:01:17.483000,22.0,2.0,,,0 days 00:00:20.384000,0 days 00:00:36.655000,0 days 00:00:20.444000,0 days 01:31:07.297000,0 days 01:31:43.952000,0 days 01:32:04.396000,200.0,186.0,257.0,278.0,True,HARD,2.0,True,Williams,0 days 01:30:46.936000,2023-05-28 13:31:47.913,1,20.0,False,,False,True,Monaco,2023
